0.00468506,-0.23495,0.0241438,10.6074
0.00737727,0.233344,-0.0222741,10.7935
0.0137068,-0.202476,0.0102072,10.9796
-0.0239515,0.202211,-0.00206857,11.1657
0.0120369,-0.226531,0.0417228,11.3518
-0.0120957,0.174586,-0.00497938,11.5379
0.0188387,-0.224972,0.0717537,11.724
-0.0479237,0.199204,-0.102372,11.9101
0.011207,-0.121778,0.0351712,12.0962
0.0339801,0.0678537,-0.0519757,12.2823
-0.120792,-0.184738,0.00841095,12.4684
-0.0252417,0.244849,0.0582222,12.6545
-0.0316824,-0.110173,-0.00495901,12.8406
-0.023161,0.211597,-0.0551353,13.0267
-0.00163517,-0.122797,0.00600449,13.2128
0.0234862,0.169467,-0.0111621,13.3989
-0.00322309,-0.10343,0.00384159,13.585
0.0118046,0.138957,-0.0490797,13.7711
0.00348848,-0.113613,-0.0262621,13.9572
-0.0292653,0.142634,-0.00995831,14.1433
0.00929303,-0.104844,-0.00640585,14.3293
0.0185218,0.110587,-0.0162259,14.5154
-0.00740089,-0.0858653,0.00702704,14.7015
0.0152017,0.112541,-0.00785964,14.8876
-0.00341074,-0.0789208,0.0115968,15.0737
-0.00628216,0.0872356,-0.00511289,15.2598
-0.00135658,-0.0602245,-0.00558859,15.4459
-0.0284782,0.0634357,-0.01406,15.632
-0.00908437,-0.0492712,-0.00189293,15.8181
0.0176859,0.0596504,-0.00948954,16.0042
0.0167587,-0.0563082,-0.00443693,16.1903
0.0142621,0.028048,-0.00306792,16.3764
-0.00931697,-0.0455941,0.0151306,16.5625
0.0150808,0.0302203,-0.00936922,16.7486
0.00576708,-0.0211416,-0.0076389,16.9347
-0.0304381,0.0141501,-0.00381913,17.1208
0.0708073,-0.027756,-0.0143392,17.3069
-0.0693337,-0.00819481,0.00444378,17.493
0.0209741,-0.0142338,-0.00649103,17.6791
-0.0225217,-0.0187575,-0.00962334,17.8652
0.00899455,-0.00499852,-0.00827236,18.0513
-0.0141126,-0.0274411,-0.00337485,18.2374
0.0252153,-0.0114623,-0.00692401,18.4234
-0.0025472,-0.0379785,-0.0133819,18.6095
0.0188447,-0.0335986,-0.0141652,18.7956
-0.0438201,-0.21516,-0.0650692,18.9817
-0.0663548,0.0355331,0.0137174,19.1678
0.00499274,0.0420855,0.0235212,19.3539
-0.0243634,0.0689308,-0.0044315,19.54
0.00312982,0.00762598,0.0181285,19.7261
-0.0195019,0.0694113,-0.00864153,19.9122
-0.00576537,-0.0530493,0.00381317,20.0983
-0.00765097,0.0382032,-0.0189704,20.2844
-0.00356125,-0.0363682,0.00946873,20.4705
-0.015562,0.0713352,-0.0209906,20.6566
-0.0218149,-0.0453031,0.00350887,20.8427
-0.0280311,0.0585706,-0.016038,21.0288
-0.00379097,-0.0387806,0.00906798,21.2149
-0.00331216,0.100831,-0.00996863,21.401
0.014196,-0.0261577,0.0229646,21.5871
0.0162614,0.0774839,-0.0179297,21.7732
-0.0240485,-0.0532447,0.0178059,21.9593
-0.00700375,0.0710261,-0.0111607,22.1454
-0.0297927,-0.0451057,0.00732153,22.3314
0.0417639,0.0488096,-0.0207994,22.5175
0.00523793,-0.0788032,0.00918475,22.7036
-0.0992268,0.133154,-0.00542681,22.8897
0.0470317,-0.0817918,0.0153062,23.0758
0.0535746,0.100872,-0.0189771,23.2619
-0.0548574,-0.153538,0.0169727,23.448
0.00702128,0.0955955,-0.0203166,23.6341
0.0998949,-0.0554608,0.00825203,23.8202
-0.079145,0.100565,-0.0192216,24.0063
0.0697279,-0.0787694,0.019572,24.1924
-0.0872219,0.0702657,-0.0362952,24.3785
-0.002154,-0.0567135,0.0155551,24.5646
0.0919396,0.104634,-0.007825,24.7507
-0.0873989,-0.123962,-0.00956907,24.9368
-0.107534,0.100866,-0.0317311,25.1229
-0.0855414,-0.10273,0.00299767,25.309
-0.00334416,0.134318,-0.00492408,25.4951
-0.00658679,-0.0847,0.011924,25.6812
0.0412476,0.11865,0.00128804,25.8673
-0.00283826,-0.0860997,0.00790828,26.0534
0.012998,0.103926,-0.0173555,26.2395
0.00516912,-0.0876122,0.014079,26.4255
0.000910681,0.0979244,-0.00941524,26.6116
-0.022634,-0.088878,0.00671284,26.7977
0.00380167,0.116616,-0.00686043,26.9838
-0.00728588,-0.0832895,0.0164411,27.1699
0.00280025,0.102803,-0.00686012,27.356
-0.00949188,-0.0795388,0.0160685,27.5421
0.00894308,0.112572,-0.00871722,27.7282
-0.01784,-0.103015,0.00547801,27.9143
0.00887199,0.111154,-0.00893963,28.1004
-0.0252416,-0.0956578,0.00487479,28.2865
-0.00596032,0.106928,-0.0184944,28.4726
-0.0157403,-0.0885018,0.00712021,28.6587
-0.00290358,0.100471,-0.0160406,28.8448
0.00209468,-0.0909104,0.00667819,29.0309
-0.00110731,0.0870731,-0.00628514,29.217
-0.0175658,-0.0749268,0.0178776,29.4031
-0.00595398,0.082964,-0.0135362,29.5892
0.00731843,-0.0817192,0.00227317,29.7753
-0.00840301,0.0853616,-0.0145926,29.9614
0.00728617,-0.0741744,0.0046616,30.1475
-0.0126259,0.0849633,-0.0115017,30.3336
0.00374197,-0.0714803,0.00578392,30.5196
-0.00547229,0.080638,-0.00656472,30.7057
-0.0217612,-0.0666261,0.00234231,30.8918
-0.00902094,0.0850528,0.000958867,31.0779
0.00928327,-0.0793756,0.00223883,31.264
0.00134537,0.0711136,-0.0128514,31.4501
-0.00840595,-0.0623198,0.0136984,31.6362
0.00365958,0.0509079,-0.0133057,31.8223
0.00610972,-0.0540977,0.00755198,32.0084
-0.010489,0.063235,-0.00139631,32.1945
0.0124749,-0.0467416,0.00606691,32.3806
-0.00159508,0.044028,-0.00891365,32.5667
0.0020814,-0.04874,0.00665937,32.7528
0.000406757,0.0489188,-0.00427281,32.9389
0.0122935,-0.028084,0.00706725,33.125
0.0190098,0.0470576,0.00409074,33.3111
0.0277775,-0.0390812,0.00414796,33.4972
0.0160147,0.0462488,0.00181357,33.6833
-0.00595347,-0.0387807,-0.00409344,33.8694
-0.0591745,0.0278632,-0.0198091,34.0555
-0.00816671,-0.0313882,-0.000144081,34.2416
0.046372,0.0166414,0.00684652,34.4277
-0.0236999,-0.0418769,-0.0114349,34.6137
-0.0347572,0.0311183,0.000785028,34.7998
0.0210796,0.00703084,0.0162489,34.9859
-0.0220292,0.0115224,-0.00951891,35.172
0.0233228,-0.00101129,0.00798264,35.3581
-0.0315029,0.0114251,-0.00449877,35.5442
0.0181899,0.0198897,0.0137388,35.7303
-0.0157599,0.00804458,0.00059502,35.9164
0.0303227,0.00737953,0.00549228,36.1025
-0.0187503,-0.00322421,-0.0125876,36.2886
0.00628057,0.0141644,-0.00319074,36.4747
-0.0223248,0.00677548,0.00439519,36.6608
-0.00561316,0.0169553,-0.00404044,36.8469
0.0133755,0.000839597,0.00377147,37.033
-0.0334565,0.0151422,-0.00527051,37.2191
-0.0451107,-0.0171649,-0.0121012,37.4052
0.00412447,0.0326361,-0.0106927,37.5913
0.0134746,-0.00404413,0.00616794,37.7774
0.0181028,0.0580176,0.00857482,37.9635
-0.000580422,-0.0164239,0.00813532,38.1496
-0.00783059,0.0188461,0.00644704,38.3357
0.00906558,-0.0160199,0.0154097,38.5218
0.00129232,0.0310232,-0.00306075,38.7078
0.00403021,-0.032648,0.010687,38.8939
-0.00644242,0.0283369,0.00114865,39.08
0.00493623,-0.033603,0.00957585,39.2661
0.00844069,0.0471694,-0.00596322,39.4522
-0.0434894,-0.050502,-0.00407652,39.6383
0.0107262,0.0276796,-0.0106693,39.8244
-0.00254245,-0.0451712,0.00413882,40.0105
-0.00287845,0.047132,-0.00632721,40.1966
-0.00847037,-0.0476726,0.00304995,40.3827
-0.00746964,0.0476217,-0.00890596,40.5688
-0.00520148,-0.0568371,-0.00625273,40.7549
0.0180317,0.0596382,-0.00745741,40.941
-0.0280201,-0.049349,-0.000662691,41.1271
-0.00619859,0.0582484,-0.00607898,41.3132
-0.00769394,-0.0423703,0.0177403,41.4993
0.014958,0.0585137,0.00275701,41.6854
-0.00895078,-0.0391655,0.014402,41.8715
-0.00621488,0.056513,-0.0063285,42.0576
-0.0187114,-0.0444723,0.0130342,42.2437
0.00103091,0.0588826,-0.00363569,42.4298
-0.00494099,-0.059042,0.00523377,42.6158
-0.00401035,0.0710497,-0.00880872,42.8019
0.000643293,-0.055074,0.0112642,42.988
-0.000629048,0.0676124,-0.00222899,43.1741
0.0052782,-0.0589683,0.00577348,43.3602
0.00612599,0.0714871,0.00389436,43.5463
0.00657963,-0.0561588,0.00863548,43.7324
-0.00260362,0.068512,-0.00145072,43.9185
-0.0105044,-0.0532892,0.0128931,44.1046
-0.00662186,0.0776938,-0.00419522,44.2907
0.001212,-0.0487347,0.00593484,44.4768
-0.000657302,0.0719691,-0.00667136,44.6629
0.0142731,-0.0576036,0.0106316,44.849
0.0270448,0.0825329,0.00233777,45.0351
0.027632,-0.0507185,0.0193476,45.2212
-0.000259786,0.0778703,-0.00781001,45.4073
0.0458953,-0.0308335,0.0226574,45.5934
3.70536e-005,0.0826268,0.00950975,45.7795
-0.0250154,-0.025094,0.00630545,45.9656
-0.166964,0.0692559,-0.0177556,46.1517
-0.275236,-0.112352,-0.037841,46.3378
-0.239152,-0.0464161,-0.0619348,46.5239
0.201038,-0.0765569,0.0338669,46.7099
0.0105536,0.130216,0.023621,46.896
-0.229506,-0.149572,-0.0485515,47.0821
0.154016,0.0787835,0.0308929,47.2682
-0.139831,-0.088154,-0.0225507,47.4543
0.0719807,0.0332187,-0.000151366,47.6404
-0.0389962,-0.105191,-0.0170882,47.8265
0.106056,0.00327079,0.00143032,48.0126
0.105513,-0.0950393,0.00738554,48.1987
0.0833429,0.0581909,0.00693943,48.3848
-0.126081,0.0147045,0.00539113,48.5709
-0.0627092,0.0334614,-0.0121708,48.757
0.108206,-0.105216,-0.0062087,48.9431
-0.0871585,0.0834729,-0.00801529,49.1292
-0.0122841,-0.0958076,-0.00316374,49.3153
-0.0147935,0.0406037,0.0019953,49.5014
-0.0276526,-0.0924605,-0.0103966,49.6875
0.0425314,0.0302331,0.00243532,49.8736
-0.0346978,-0.0187657,0.00229412,50.0597
-0.0237192,0.0255092,0.00125551,50.2458
-0.0255861,-0.0638956,-0.00471138,50.4319
-0.0404165,0.0497546,-0.00212551,50.618
-0.0195987,-0.0442633,-0.00704153,50.8041
0.00789956,0.0416773,-0.000894717,50.9901
-0.0226176,-0.0496027,-0.0129341,51.1762
-0.00291065,0.0359004,0.000956351,51.3623
-0.00852606,-0.0429008,0.000396731,51.5484
0.00355785,0.0303395,0.00373865,51.7345
-0.015066,-0.0384297,-0.000781618,51.9206
-0.000259649,0.0229551,0.00362282,52.1067
-0.0185961,-0.0369876,-0.00657302,52.2928
-0.00451653,0.0201056,-0.00319276,52.4789
-0.00460512,-0.0359202,-0.00698707,52.665
-0.0157189,0.0128284,0.00396508,52.8511
-0.000218909,-0.0432353,-0.0055532,53.0372
-0.0103393,0.00691553,-0.00671346,53.2233
-0.0109665,-0.0324024,-0.00306289,53.4094
-0.0146637,0.00517485,0.00655662,53.5955
-0.0206188,-0.0318197,-0.00989903,53.7816
-0.0117347,0.0020717,0.00426977,53.9677
-0.012913,-0.0209282,-0.00755256,54.1538
-0.0145919,0.00348493,0.00447845,54.3399
-0.00608735,-0.0256023,-0.00838192,54.526
-0.0214368,0.00472667,0.0113893,54.7121
0.00664601,-0.018637,-0.00843729,54.8981
-0.016692,-0.0113607,0.000607527,55.0842
0.0307185,-0.0243791,-0.0044424,55.2703
-0.00522807,-0.00637764,0.00690582,55.4564
0.0186176,-0.0113748,-0.00621855,55.6425
-0.0775231,-0.0208993,-0.00342462,55.8286
0.0151415,-0.0127505,0.0043828,56.0147
-0.0357934,-0.0338962,0.00381063,56.2008
-0.0165312,-0.0367655,-0.0156193,56.3869
-0.0147803,-0.0254886,0.0215435,56.573
-0.0221942,-0.0265286,-0.0100811,56.7591
-0.0498382,-0.0502633,-0.00732206,56.9452
-0.00970812,-0.0290789,-0.0151321,57.1313
-0.0557808,-0.0488183,0.00306137,57.3174
-0.00813314,-0.0528197,-0.0129578,57.5035
-0.0667545,-0.116596,-0.00716426,57.6896
0.00816828,-0.0673559,-0.00530949,57.8757
-0.10543,-0.138439,-0.00239127,58.0618
0.0369207,-0.161683,-0.0201146,58.2479
-0.0908022,-0.306884,-0.00545503,58.434
0.201047,-0.419864,-0.0405757,58.6201
0.329097,-0.628701,-0.0571193,58.8062
1.05888,0.0668446,-0.0639558,58.9922
-0.243419,1.00635,0.0877876,59.1783
-0.162652,-0.330902,-0.0165099,59.3644
0.256894,0.243074,0.00980054,59.5505
-0.146176,0.0219786,0.00466573,59.7366
0.142757,0.0698441,-7.52402e-005,59.9227
-0.0782489,0.0506443,-0.00121725,60.1088
0.0810264,0.0364059,-0.00658194,60.2949
-0.0372973,0.0554045,-0.000697618,60.481
0.0560115,0.0354655,0.00444715,60.6671
-0.027653,0.0435973,-0.0108605,60.8532
0.062364,0.0202554,0.00997695,61.0393
-0.0295725,0.0534135,-0.00576376,61.2254
0.0513565,0.00143029,0.000699862,61.4115
-0.027689,0.0473504,-0.00940496,61.5976
0.0334897,0.00443884,0.000259288,61.7837
-0.0151211,0.04599,-0.00288072,61.9698
0.00746406,-0.00264051,0.00589908,62.1559
-0.00132926,0.0362233,-0.00360809,62.342
0.0168553,-0.00328626,0.000101775,62.5281
0.0077312,0.0460676,-0.00175435,62.7142
0.0261352,-0.0191577,0.0103555,62.9002
0.000646084,0.040543,-0.000125381,63.0863
0.00480767,0.000652277,0.00865548,63.2724
-0.0139917,0.049868,-0.000109577,63.4585
0.00826784,-0.0144767,0.00457175,63.6446
-0.0199285,0.0483737,-0.000650233,63.8307
0.017583,-0.00827306,-0.00216594,64.0168
0.00230126,0.046804,0.00234217,64.2029
0.0169009,-0.00198695,0.0070931,64.389
0.00194127,0.0411134,0.00558854,64.5751
0.00302114,-0.00605251,0.00707989,64.7612
0.00600063,0.0381258,0.00147112,64.9473
0.0294626,-0.0094134,-0.00137974,65.1334
0.0322641,0.0469907,0.00242944,65.3195
-0.00306301,-0.0178403,0.0024226,65.5056
0.0145147,0.0374634,-0.0144735,65.6917
-0.00496184,-0.0144624,2.92268e-005,65.8778
0.0210045,0.0447528,0.0046047,66.0639
0.00686992,-0.00526154,0.00367593,66.25
-0.000651455,0.0286612,-0.00858809,66.4361
-0.00566685,-0.0180134,-0.00374686,66.6222
0.0176622,0.0352768,-0.00469555,66.8083
-0.00254814,-0.00725888,-0.00311869,66.9943
0.00232365,0.0347418,-0.00797158,67.1804
-0.00819238,-0.00508287,0.00337008,67.3665
0.00913044,0.0505382,0.00605188,67.5526
-0.00580351,0.00466638,0.0063351,67.7387
-0.00753805,0.0430254,0.000895832,67.9248
-0.0274039,-0.0154916,0.00384543,68.1109
0.0152204,0.000262999,-0.0107939,68.297
0.0150508,0.0134335,0.0153774,68.4831
0.0100544,0.0116196,-0.00117238,68.6692
0.0146772,0.00760819,0.000706952,68.8553
0.0109995,0.0129503,0.00262254,69.0414
-0.0102688,-0.00777913,-0.00516637,69.2275
0.00840109,0.0238628,3.06936e-005,69.4136
-0.0144249,-0.00830338,-0.00799464,69.5997
0.019181,0.0180753,-0.00181093,69.7858
-0.0175333,-0.00575176,-0.00878163,69.9719
0.00915252,0.00252941,0.0003742,70.158
0.000816576,-0.00438511,-0.00644473,70.3441
0.00954813,0.0114977,0.00740125,70.5302
-0.030268,0.00931251,-0.00105958,70.7163
0.0134692,0.00574069,-0.00615132,70.9024
0.0109806,-0.00114846,0.000449858,71.0884
0.014209,0.000502181,-0.00370114,71.2745
0.00941709,0.00490331,0.0022403,71.4606
0.00461191,-0.00527492,-0.00365468,71.6467
0.00440518,0.00348032,0.00772251,71.8328
0.0148103,-0.00811769,0.00843143,72.0189
-0.0346072,0.0150136,-0.00901581,72.205
0.00895466,0.00774108,0.00448092,72.3911
-0.00242006,0.00574844,-0.00112892,72.5772
0.00603872,-0.00750612,0.00876778,72.7633
-0.0322951,0.011883,-0.0106567,72.9494
0.0265329,0.00222685,0.00771398,73.1355
0.0135336,0.0201365,0.00211022,73.3216
0.0140648,0.00630231,0.0098085,73.5077
-0.0142492,0.0159484,0.00118714,73.6938
0.0128111,0.00226319,-0.00553214,73.8799
-0.00417853,0.0155723,0.00180529,74.066
0.0287863,-0.00448013,0.00121391,74.2521
0.00685323,0.0239114,-0.000854986,74.4382
0.0122,-0.00436399,-0.000787689,74.6243
0.0134957,0.0203543,0.00257072,74.8104
0.00435127,-0.0159884,-0.00469711,74.9965
-0.0149717,0.0200907,-0.00829385,75.1825
0.0164069,-0.0206673,0.00545861,75.3686
-0.0134005,0.0225024,-0.010417,75.5547
0.00912916,-0.0173173,0.00244368,75.7408
-0.0018404,0.0278091,-0.00878482,75.9269
0.0107132,-0.00902554,0.00785442,76.113
0.00094227,0.0269673,-0.0143119,76.2991
0.0192554,-0.0121305,0.0097906,76.4852
-0.0195253,0.0271648,-0.010183,76.6713
0.00299709,-0.0118765,0.00920474,76.8574
-0.0163905,0.0279473,-0.015499,77.0435
-0.0138923,-0.0289442,0.00816545,77.2296
0.0233673,0.0314986,-0.00118322,77.4157
0.0184352,-0.0134615,0.0114312,77.6018
0.00937408,0.0214774,0.00208449,77.7879
0.0105711,-0.0150938,0.00242042,77.974
-0.0180137,0.0341076,-0.0130378,78.1601
0.00411765,-0.0225176,0.00733765,78.3462
0.0106367,0.034002,-0.0035078,78.5323
0.0233285,-0.020422,-0.000976953,78.7184
-0.00455172,0.0331372,0.000123111,78.9045
0.0015635,-0.0201023,-0.00208139,79.0906
-0.0142902,0.0381005,-0.0149195,79.2766
0.00313345,-0.0304171,0.00478295,79.4627
-0.0141393,0.0245497,-0.0104945,79.6488
0.011213,-0.0186071,0.0102427,79.8349
0.012322,0.0219908,0.000404244,80.021
0.0353635,-0.0302076,0.0036549,80.2071
-0.00563598,0.0316477,-0.0125519,80.3932
-0.0181757,-0.0206452,0.0048148,80.5793
0.00252238,0.0322237,0.00323018,80.7654
-0.00228461,-0.0365962,0.00392123,80.9515
-0.0349844,0.0176265,-0.0162039,81.1376
-0.0332041,-0.0365267,0.00831198,81.3237
0.0334019,0.0315621,-0.000619439,81.5098
0.0601649,-0.0118036,0.00852995,81.6959
-0.012309,0.0403977,-0.0019448,81.882
0.0204322,-0.0299986,0.0051632,82.0681
0.0240041,0.0379937,-0.0110457,82.2542
0.0358359,-0.0278205,0.00216601,82.4403
0.0295903,0.0427363,0.00270932,82.6264
0.0168565,-0.0255607,-0.00145362,82.8125
-0.0133733,0.0215202,-0.0131533,82.9986
-0.0187172,-0.019062,0.000464378,83.1847
0.0151777,0.0304354,0.00303735,83.3707
-0.0533795,0.0136306,-0.00351997,83.5568
0.0533045,-0.0383191,-0.00367965,83.7429
-0.0564321,-0.028208,0.00595895,83.929
-0.0256659,0.0762339,0.00853267,84.1151
-0.0127922,0.00442382,0.00643824,84.3012
-0.0129418,0.03907,-0.00999503,84.4873
0.0101601,-0.0180934,-0.00355188,84.6734
0.027938,0.0354009,0.000478803,84.8595
0.00934947,-0.0142351,-0.0036738,85.0456
-0.0255889,0.037836,0.000897358,85.2317
0.00432045,-0.0138463,0.000129246,85.4178
0.00972542,0.0341349,0.000758358,85.6039
-0.0324882,-0.00765264,-0.0135718,85.79
0.0243181,0.0222594,-0.000157237,85.9761
0.00910479,-0.0142307,0.00130373,86.1622
-0.026229,0.0159222,-0.0149961,86.3483
-0.0102128,-0.00629206,-0.00102488,86.5344
0.0141911,0.0263833,-0.00996365,86.7205
-0.000911744,-0.0119889,-0.00383112,86.9066
0.00678294,0.0264211,-0.00143883,87.0927
-0.00986695,-0.0159832,-0.00597,87.2787
0.0278579,0.0135194,0.00185666,87.4648
0.00883496,-0.00608463,-0.00467218,87.6509
-0.00808655,0.0140466,0.00958364,87.837
-0.00799111,-0.00426348,0.00109296,88.0231
0.0244318,0.00848977,-0.000468774,88.2092
-0.011501,-0.00632865,-0.00312107,88.3953
0.0197523,0.0088331,0.00231743,88.5814
-0.00381577,-0.0067898,-0.00740945,88.7675
0.034743,0.00501511,0.00320831,88.9536
0.00255277,-0.00903751,-0.0158317,89.1397
-0.0161809,0.0140365,-0.00257658,89.3258
-0.00546481,-0.00723533,-0.0140627,89.5119
0.0219374,0.0112533,0.00417586,89.698
-0.0225687,-0.00935157,-0.00532715,89.8841
-0.00517516,-0.0032303,7.08481e-005,90.0702
-0.00308674,-0.00609303,0.00384972,90.2563
-0.0195767,-0.00404975,-0.00589564,90.4424
0.0238878,0.0070201,0.00762391,90.6285
-0.00203586,0.00652136,0.00214577,90.8146
-0.0116025,0.003448,-0.00573644,91.0007
0.0355044,0.00136272,0.00368348,91.1868
-0.0129186,0.00857917,-0.00877774,91.3728
0.00724983,-0.0078422,0.00199648,91.5589
-0.00975363,-0.00173702,-0.00895975,91.745
0.0249229,-0.00325588,0.00807253,91.9311
-0.0155817,0.00259799,-0.0181337,92.1172
-0.0331038,-0.00339255,-0.0107616,92.3033
-0.0531702,0.00683613,-0.0250586,92.4894
-0.00540486,-0.0100619,0.00673445,92.6755
-0.0064119,0.011362,0.00143162,92.8616
0.0273988,-0.00445979,0.0148353,93.0477
-0.00200054,0.0118649,-0.0129394,93.2338
-0.00827148,-0.00630055,-0.00328796,93.4199
0.0114416,0.00138012,-0.00392193,93.606
-0.00590644,-0.00264486,0.00306943,93.7921
0.00950302,0.00676932,-0.0154164,93.9782
0.00527442,-0.0116512,0.0175941,94.1643
-0.0513801,0.0326307,-0.0101486,94.3504
0.0152587,-0.0101146,-9.81558e-005,94.5365
0.0256782,0.0105134,-0.0176035,94.7226
0.0283841,-0.0298484,0.00191408,94.9087
0.00277003,0.0040539,-0.006342,95.0948
0.0182088,-0.0268133,0.00624649,95.2809
-0.0341639,-0.00429142,-0.0115155,95.4669
0.0571741,-0.00539905,0.0100314,95.653
-0.0478113,0.00324483,-0.0193169,95.8391
-0.0120172,0.00660107,0.00673776,96.0252
0.0575575,0.0270777,-0.00275515,96.2113
-0.0559688,-0.0540231,-0.0151181,96.3974
-0.107681,0.00544532,-0.0249514,96.5835
-0.0510644,-0.0195799,-0.0067557,96.7696
-0.00421823,0.0327934,-0.0038473,96.9557
-0.0283882,-0.0102449,-0.00225713,97.1418
0.0152796,0.0294782,-0.000677348,97.3279
-0.00740704,-0.0105099,-0.00338177,97.514
0.00335804,0.0325015,-0.0119823,97.7001
-0.0168028,-0.0190247,0.00202896,97.8862
0.0162336,0.0200385,-0.00887616,98.0723
-0.0232612,-0.0342461,-0.000567755,98.2584
-0.00743333,0.030952,-0.0101376,98.4445
0.00471805,-0.0187752,0.00832043,98.6306
-0.0114835,0.0214393,-0.00590616,98.8167
-0.0224579,-0.0201604,-0.0105286,99.0028
-0.0148922,0.0167112,-0.000765728,99.1889
-0.00792704,-0.0352073,-0.00423114,99.375
0.013776,0.0235063,-0.00577749,99.5611
0.0212852,-0.0180422,0.00104551,99.7471
0.01309,0.0342739,-0.0024968,99.9332
-0.0465772,-0.0303561,-0.00429322,100.119
0.0445733,0.0283433,0.00201076,100.305
-0.0217594,-0.0169867,-0.00977801,100.492
0.00541255,0.0214589,0.00350505,100.678
-0.0100495,-0.0110304,-0.00497134,100.864
-0.0106278,0.0262211,-0.00393507,101.05
-0.00575499,-0.00931793,-0.000216949,101.236
-0.00617179,0.0246158,0.00360792,101.422
-0.0366737,-0.0182829,-0.000349212,101.608
-0.0060072,0.0198578,-0.00632464,101.794
0.0159594,-0.0221444,0.00295584,101.98
-0.0224962,0.0302885,-0.00918472,102.166
-0.0300011,-0.0140261,-1.52345e-005,102.352
0.0168446,0.0290786,0.00720562,102.539
-0.0140913,-0.0144895,-0.00356034,102.725
0.0178636,0.0184575,0.000518471,102.911
-0.00842135,-0.00686676,0.0106323,103.097
-0.000252807,0.022942,-0.00148426,103.283
-0.00583881,-0.00620568,-0.000971878,103.469
-0.0256398,0.0132704,0.000669775,103.655
-0.0173359,-0.0124045,0.00921288,103.841
0.026203,0.0295492,0.00125421,104.027
-0.0212659,-0.0123512,0.00672378,104.213
0.0232324,0.0234242,0.00437511,104.4
0.0297179,-0.00919874,0.0109091,104.586
0.0620943,0.0209832,0.014645,104.772
0.0615259,-0.0105346,0.0141221,104.958
0.0800303,0.0132751,0.0118092,105.144
-0.0375596,-0.0275345,-0.019871,105.33
-0.106808,-0.00392384,-0.0346114,105.516
-0.0606053,-0.00497285,-0.00215033,105.702
0.106047,0.0227323,0.0326541,105.888
-0.0676258,-0.0195842,-0.0169016,106.074
-0.0531305,0.00407838,-0.0114392,106.26
0.0634983,-0.0108111,0.0124192,106.447
-0.0842995,-0.00767182,-0.0276482,106.633
0.0451677,0.00083709,0.0110452,106.819
-0.067389,0.00246313,-0.00786123,107.005
0.0101006,-0.000312324,0.00200101,107.191
-0.0469915,-0.00023027,-0.00979405,107.377
0.00829876,0.00873025,0.00273658,107.563
-0.0240895,-0.00497049,-0.0138193,107.749
0.0110722,-0.00962667,-0.00906052,107.935
-0.0325922,-0.0101546,-0.0075399,108.121
-0.0374061,-0.014052,-0.0067252,108.308
